release_day,title,video_url,instructions,solution,filename
22,Week 4 Day 1 Lesson 3: Discovery in reading code,,"In your `prework-exercises` repository, make a file called `413.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# The following code uses the geocoder Ruby library.
# First read the library documentation: https://github.com/alexreisner/geocoder 
# Then write comments next to each line explaining what you think the code is doing.
require ""geocoder""

addresses = [
  ""1600 Amphitheatre Parkway, Mountain View, CA"",
  ""1 Infinite Loop, Cupertino, CA"",
  ""350 5th Ave, New York, NY"",
]

addresses.each do |address|
  result = Geocoder.search(address).first
  if result
    latitude = result.latitude
    longitude = result.longitude
    
    puts ""Address: #{address}""
    puts ""Latitude: #{latitude}""
    puts ""Longitude: #{longitude}""
    puts ""---""
  else
    puts ""Unable to geocode address: #{address}""
  end
end
```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# The following code uses the geocoder Ruby library.
# First read the library documentation: https://github.com/alexreisner/geocoder 
# Then write comments next to each line explaining what you think the code is doing.
require ""geocoder""                                   # load the library

addresses = [                                        # define addresses as strings
  ""1600 Amphitheatre Parkway, Mountain View, CA"",
  ""1 Infinite Loop, Cupertino, CA"",
  ""350 5th Ave, New York, NY"",
]

addresses.each do |address|                          # loop through each address
  result = Geocoder.search(address).first            # use the Geocoder library to find the first matching lat/long
  if result                                          # check if the address was found
    latitude = result.latitude                       # save the latitude into a variable
    longitude = result.longitude                     # save the longitude into a variable
    
    puts ""Address: #{address}""                       # print the info to the screen
    puts ""Latitude: #{latitude}""
    puts ""Longitude: #{longitude}""
    puts ""---""
  else
    puts ""Unable to geocode address: #{address}""     # print a message if the address wasn't found
  end
end",413.rb
22,Week 4 Day 1 Lesson 4: Discovery in writing code,,"In your `prework-exercises` repository, make a file called `414.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Read about the Ruby File class: https://rubyapi.org/3.2/o/s?q=file
# Then write a program that creates a file called example.txt with the 
# sentence ""This is an example!"" in it.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Read about the Ruby File class: https://rubyapi.org/3.2/o/s?q=file
# Then write a program that creates a file called example.txt with the 
# sentence ""This is an example!"" in it.
File.write('example.txt', ""This is an example!"")",414.rb
23,Week 4 Day 2 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `421.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,421.rb
23,Week 4 Day 2 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `422.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in a string and a number n and returns the string repeated n times.
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in a string and a number n and returns the string repeated n times.
# Then run the method and print the result.
def string_repeater(word, n)
  word * n
end

puts string_repeater(""hello"", 3)",422.rb
23,Week 4 Day 2 Lesson 3: Discovery in reading code,,"In your `prework-exercises` repository, make a file called `423.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# The following code uses the faker Ruby library.
# First read the library documentation: https://github.com/faker-ruby/faker 
# Then write comments next to each line explaining what you think the code is doing.
require 'faker'

fake_data = []
100.times do
  name = Faker::Name.name
  email = Faker::Internet.email(name: name)
  fake_data << { name: name, email: email }
end

fake_data.each do |item|
  puts ""Fake Name: #{item[:name]}""
  puts ""Fake Email: #{item[:email]}""
  puts ""---""
end
```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# The following code uses the faker Ruby library.
# First read the library documentation: https://github.com/faker-ruby/faker 
# Then write comments next to each line explaining what you think the code is doing.
require 'faker'                              # load the faker library 

fake_data = []                               # make an empty array to store fake data
100.times do                                 # loop 100 times
  name = Faker::Name.name                    # make a fake name
  email = Faker::Internet.email(name: name)  # make a fake email
  fake_data << { name: name, email: email }  # push the fake data as a hash into the fake_data array
end

fake_data.each do |item|                     # loop through the fake_data array
  puts ""Fake Name: #{item[:name]}""           # print out the fake data using string interpolation
  puts ""Fake Email: #{item[:email]}""
  puts ""---""
end",423.rb
23,Week 4 Day 2 Lesson 4: Discovery in writing code,,"In your `prework-exercises` repository, make a file called `424.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Read about the Ruby map method: https://www.rubyguides.com/2018/10/ruby-map-method/ 
# Then write a program that uses the map method with an array of numbers 
# to create a new array with each number multiplied by 100.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Read about the Ruby map method: https://www.rubyguides.com/2018/10/ruby-map-method/ 
# Then write a program that uses the map method with an array of numbers 
# to create a new array with each number multiplied by 100.
numbers = [1, 2, 3]
pp numbers.map { |number| number * 100 }",424.rb
24,Week 4 Day 3 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `431.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,431.rb
24,Week 4 Day 3 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `432.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in an array of numbers and returns the mean average.
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in an array of numbers and returns the mean average.
# Then run the method and print the result.
def mean(numbers)
  sum = 0
  index = 0
  while index < numbers.length
    sum = sum + numbers[index]
    index = index + 1
  end
  sum / numbers.length.to_f
end

puts mean([1, 2, 3, 4])",432.rb
24,Week 4 Day 3 Lesson 3: Discovery in reading code,,"In your `prework-exercises` repository, make a file called `433.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# The following code uses the csv Ruby library.
# First read this tutorial on the library: https://www.rubyguides.com/2018/10/parse-csv-ruby/ 
# Then write comments next to each line explaining what you think the code is doing.
require 'csv'

def read_csv(file_path)
  data = []
  CSV.foreach(file_path, headers: true) do |row|
    data << row.to_h
  end
  data
end

file_path = 'data.csv'
data = [
  { name: 'John Doe', age: 30, city: 'New York' },
  { name: 'Jane Smith', age: 25, city: 'San Francisco' },
  { name: 'Bob Johnson', age: 35, city: 'Chicago' }
]
write_csv(file_path, data)
```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# The following code uses the csv Ruby library.
# First read this tutorial on the library: https://www.rubyguides.com/2018/10/parse-csv-ruby/ 
# Then write comments next to each line explaining what you think the code is doing.
require 'csv'                                               # load the csv library

def write_csv(file_path, data)                              # define a method with a file path string and data array arguments
  headers = data.first.keys                                 # define the headers from the keys of the first row's hash
  CSV.open(                                                 # make a new csv object with the following arguments:
    file_path,                                              #   the filename to save the csv data
    'w',                                                    #   set the file to ""write"" mode
    write_headers: true,                                    #   include headers in the first row
    headers: headers                                        #   pass in the header data
  ) do |csv|                                                # save the csv object in a variable called csv
    data.each do |row|                                      # loop through the given data
      csv << row.values                                     # push the values from each row into the csv
    end
  end
end

file_path = 'data.csv'                                      # Define the file path to save the csv data into
data = [                                                    # Define the data to save as an array of hashes
  { name: 'John Doe', age: 30, city: 'New York' },
  { name: 'Jane Smith', age: 25, city: 'San Francisco' },
  { name: 'Bob Johnson', age: 35, city: 'Chicago' }
]
write_csv(file_path, data)",433.rb
24,Week 4 Day 3 Lesson 4: Discovery in writing code,,"In your `prework-exercises` repository, make a file called `434.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Read about regular expressions in Ruby:
# http://ruby-for-beginners.rubymonstas.org/advanced/regular_expressions.html 
# Then write a program that takes in a string and prints out 
# the total number of numbers found in the string using regular expressions. 
# For example, given the string ""Pg7USm29ln"", the program would print 3 since
# there are 3 total numbers (7, 2, and 9) in the string.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Read about regular expressions in Ruby:
# http://ruby-for-beginners.rubymonstas.org/advanced/regular_expressions.html 
# Then write a program that takes in a string and prints out 
# the total number of numbers found in the string using regular expressions. 
# For example, given the string ""Pg7USm29ln"", the program would print 3 since
# there are 3 total numbers (7, 2, and 9) in the string.
word = ""Pg7USm29ln""
puts word.scan(/\d/).length",434.rb
25,Week 4 Day 4 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `441.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,441.rb
25,Week 4 Day 4 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `442.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in an array of numbers and returns an array with every number doubled.
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in an array of numbers and returns an array with every number doubled.
# Then run the method and print the result.
def doubler(numbers)
  result = []
  index = 0
  while index < numbers.length
    result.push(numbers[index] * 2)
    index = index + 1
  end
  result
end

pp doubler([1, 2, 3])",442.rb
25,Week 4 Day 4 Lesson 3: Discovery in reading code,,"In your `prework-exercises` repository, make a file called `443.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# The following code uses the money Ruby library.
# First read the library documentation: https://github.com/RubyMoney/money 
# Then write comments next to each line explaining what you think the code is doing.
require ""money""

I18n.enforce_available_locales = false
I18n.locale = :en
Money.default_currency = ""USD""
Money.add_rate(""CAD"", ""USD"", 0.8)

money1 = Money.new(1000)
money2 = Money.new(500, ""CAD"")
result = money1 + money2
puts ""Total: #{result}""
```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# The following code uses the money Ruby library.
# First read the library documentation: https://github.com/RubyMoney/money 
# Then write comments next to each line explaining what you think the code is doing.
require ""money""                          # load the money library

I18n.enforce_available_locales = false   # disable I18n (internationalization) from validating locales if they are not installed
I18n.locale = :en                        # set the I18n locale to english
Money.default_currency = ""USD""           # set the default currency to dollars
Money.add_rate(""CAD"", ""USD"", 0.8)        # set the exchange rate between CAD to USD

money1 = Money.new(1000)                 # make a variable to store 1000 pennies in USD (default)
money2 = Money.new(500, ""CAD"")           # make a variable to store 500 pennies CAD
result = money1 + money2                 # add the two amounts together
puts ""Total: #{result}""                  # print the amount in US dollars",443.rb
25,Week 4 Day 4 Lesson 4: Discovery in writing code,,"In your `prework-exercises` repository, make a file called `444.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Read about the Ruby select method: https://www.rubyguides.com/2019/04/ruby-select-method/ 
# Then write a program that uses the select method with an array of strings 
# to create a new array with only the strings that start with the letter ""a"".


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Read about the Ruby select method: https://www.rubyguides.com/2019/04/ruby-select-method/ 
# Then write a program that uses the select method with an array of strings 
# to create a new array with only the strings that start with the letter ""a"".
words = [""apple"", ""pear"", ""apricot"", ""peach"", ""avacado"", ""plum""]
pp words.select { |word| word[0] == ""a"" }",444.rb
26,Week 4 Day 5 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `451.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,451.rb
26,Week 4 Day 5 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `452.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in an array of strings and returns an array of the small strings
# where the length of each string is 4 or fewer letters.
# Then run the method and print the result.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in an array of strings and returns an array of the small strings
# where the length of each string is 4 or fewer letters.
# Then run the method and print the result.
def small_strings(strings)
  result = []
  index = 0
  while index < strings.length
    string = strings[index]
    if string.length <= 4
      result.push(string)
    end
    index = index + 1
  end
  result
end

pp small_strings([""a"", ""man"", ""a"", ""plan"", ""a"", ""canal"", ""panama""])",452.rb
26,Week 4 Day 5 Lesson 3: Discovery in reading code,,"In your `prework-exercises` repository, make a file called `453.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# The following code uses the sqlite3 Ruby library.
# First read the library documentation: https://github.com/sparklemotion/sqlite3-ruby 
# Then write comments next to each line explaining what you think the code is doing.
require 'sqlite3'

db = SQLite3::Database.open 'test.db'
db.results_as_hash = true
db.execute ""CREATE TABLE IF NOT EXISTS images(path TEXT, thumbs_up INT)""

image_path = 'image1.png'
results = db.query ""SELECT path, thumbs_up FROM images WHERE path=?"", image_path

first_result = results.next
if first_result
  puts first_result['thumb_up']
else
  puts 'No results found.'
end
```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# The following code uses the sqlite3 Ruby library.
# First read the library documentation: https://github.com/sparklemotion/sqlite3-ruby 
# Then write comments next to each line explaining what you think the code is doing.
require 'sqlite3'                                                                  # load the sqlite3 library

db = SQLite3::Database.open 'test.db'                                              # create a new sqlite3 file called test.db
db.results_as_hash = true                                                          # configure the db to return data as a Ruby hash
db.execute ""CREATE TABLE IF NOT EXISTS images(path TEXT, thumbs_up INT)""           # create a new images database table to store a path and thumbs_up

image_path = 'image1.png'                                                          # define an image path
results = db.query ""SELECT path, thumbs_up FROM images WHERE path=?"", image_path   # look for the image in the database

first_result = results.next                                                        # store the first result in a variable
if first_result                                                                    # check if the first result exists
  puts first_result['thumb_up']                                                    #   if so, print the thumbs_up value
else
  puts 'No results found.'                                                         #   if not, print 'No results found.'
end",453.rb
26,Week 4 Day 5 Lesson 4: Discovery in writing code,,"In your `prework-exercises` repository, make a file called `454.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Read about the Ruby begin and rescue keywords to handle exceptions:
# https://docs.ruby-lang.org/en/3.2/syntax/exceptions_rdoc.html
# Then write a program that would crash because of a division by zero error.
# Instead of crashing with a normal error message, the program should instead
# print ""You cannot divide by zero"" to the terminal.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Read about the Ruby begin and rescue keywords to handle exceptions:
# https://docs.ruby-lang.org/en/3.2/syntax/exceptions_rdoc.html
# Then write a program that would crash because of a division by zero error.
# Instead of crashing with a normal error message, the program should instead
# print ""You cannot divide by zero"" to the terminal.
begin
  x = 9 / 0
  puts x
rescue ZeroDivisionError
  puts ""You cannot divide by zero""
end",454.rb
28,Week 5 Overview Lesson 1: Learn how to learn summary,https://vimeo.com/841746343/69351ff4b9,,,
28,Week 5 Overview Lesson 2: Learning new languages,https://vimeo.com/841746441/fc0ca7d4da,,,
29,Week 5 Day 1 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `511.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,511.rb
29,Week 5 Day 1 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `512.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in the person hash below and increases the age by 1.
# Then run the method and print the person hash to see if the hash was changed.
person = { name: ""Shawn"", age: 25 }


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in the person hash below and increases the age by 1.
# Then run the method and print the person hash to see if the hash was changed.
def increase_age(person)
  person[:age] = person[:age] + 1
end

person = { name: ""Shawn"", age: 25 }
increase_age(person)
pp person",512.rb
29,Week 5 Day 1 Lesson 3: HTML elements,https://vimeo.com/841746456/9ae07f525a,"In your `prework-exercises` repository, make a file called `513.html`.  
(Note: be sure to name the file with a .html extension!)  

Then write HTML to represent a cooking recipe. While you can  use a real recipe,  
fake recipes are so much more fun. Please include the following HTML elements:  
`<h1>`, `<h2>`, `<h3>`, `<p>`, `<ol>`, `<li>`. and `<ul>`. 

To view your HTML file, use the terminal to run the command `open 513.html`.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","<h2>Delicious Sauce Recipe</h2>
<h3>Sauce Ingredients</h3>
<ul>
  <li>8 cups of maid's milk</li>
  <li>11 piping bags of piping-hot chicken stock</li>
  <li>12 drums of vegetable oil</li>
</ul>
<ol>
  Steps to prepare tasty sauce:
  <li>
    Have 9 ladies combine the ingredients in a bowl, mix them, and then dance
    around with them in the bowl. Have each lady take a turn with the bowl.
  </li>
  <li>
    The ladies' bowl dancing now being complete, have 10 lords leap around with
    the bowl. Be sure that each lord gets a turn with the bowl.
  </li>
  <li>Ladle and serve on the pie.</li>
</ol>",513.html
29,Week 5 Day 1 Lesson 4: HTML attributes,https://vimeo.com/841746511/7069ac2f8b,"In your `prework-exercises` repository, make a file called `514.html`.  
(Note: be sure to name the file with a .html extension!)  

Copy the HTML recipe from the previous exercise.  
Then add at least three links and two images to your recipe page.  

To view your HTML file, use the terminal to run the command `open 514.html`.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","<!DOCTYPE html>
<html>
  <head>
    <title>12 Days of Christmas Pie Recipe</title>
  </head>
  <body>
    <h1>12 Days of Christmas Pie</h1>
    <img src=""http://christmasfoodrecipes.com/files/2013/11/Christmas-Pie.jpg"">
    <p>This sumptuous holiday delicacy is rarely served in today's ""on-the-go, on-demand"" society because of the difficulty of not only the procurement of the ingredients, but also because of the difficulty in preparing said ingredients. Traditionally served at Welsh mid-winter feasts, the <strong>12 Days of Christmas Pie</strong> will delight the senses and satiate the hunger of the most ardent <em>gourmand</em>. 
    </p>
    <h2>Ingredients</h2>
    <img src=""https://www.purelypoultry.com/images/embden-geese.jpg"">
    <ul>
      <li>1 cup partridge, feathers on</li>
      <li>2oz turtle dove</li>
      <li>3 french hens, quartered, berets included</li>
      <li>4 calling birds, preferably muted</li>
      <li>5lbs. golden onion rings</li>
      <li>6 geese, preferably a-laying eggs</li>
      <li>7 whole swans, feathers removed</li>
    </ul>
    <p>If you need a good prep knife, I suggest going to <a href=""https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Dgarden&field-keywords=chef%27s+knife&rh=n%3A1055398%2Ck%3Achef%27s+knife"">Amazon</a> for the best prices.</p>
    <h2>Hearty Pie Filling</h2>
    <ol>Steps to preparing the heartiest of pie fillings:
      <li>Pre-heat the oven to 350F, and rub butter over the surfaces of the fowl.</li>
      <li>Combine the partridge, turtle dove, and onion rings in a food processor until combined.</li>
      <li>Place the mixture inside of the french hens.</li>
      <li>Stuff the french hens and calling birds into the geese. Expect the geese to protest. Rather vigorously, I should expect.</li>
      <li>Tie the swans and stuffed geeese together with twine, and place on a baking sheet. Place the sheet in the oven, on the bottom rack.</li>
     <li>Cook for 30min., then flip the bound fowl and cook for another 10min., or until tender.</li>
    </ol>
    <h2>Delicious Sauce Recipe</h2>
    <h3>Sauce Ingredients</h3>
    <ul>
     <li>8 cups of maid's milk</li>
     <li>11 piping bags of piping-hot chicken stock</li>
     <li>12 drums of vegetable oil</li>
    </ul>
    <ol>Steps to prepare tasty sauce:
      <li>Have 9 ladies combine the ingredients in a bowl, mix them, and then dance around with them in the bowl. Have each lady take a turn with the bowl.</li>
      <li>The ladies' bowl dancing now being complete, have 10 lords leap around with the bowl. Be sure that each lord gets a turn with the bowl.</li>
      <li>Ladle and serve on the pie.</li>
    </ol>
    <h5>Curious history of the ladle</h5>
    <p><a href=""https://en.wikipedia.org/wiki/Ladle_(spoon)"">Ladles</a></p>
  </body>
</html>",514.html
29,Week 5 Day 1: Optional Additional Resources,,"- https://developer.mozilla.org/en-US/docs/Learn/HTML  
- https://developer.mozilla.org/en-US/docs/Web/HTML/Reference  
- https://developer.mozilla.org/en-US/docs/Learn/HTML/Howto  
- https://developer.mozilla.org/en-US/docs/Learn/Accessibility/HTML",,
30,Week 5 Day 2 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `521.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,521.rb
30,Week 5 Day 2 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `522.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method that takes in the array of hashes below 
# and returns a new array of strings from the model of each item. 
# Then run the method and print the result.
cars = [
  { ""make"" => ""Toyota"", ""model"" => ""Corolla"", ""year"" => 2018 },
  { ""make"" => ""Honda"", ""model"" => ""Civic"", ""year"" => 2020 },
  { ""make"" => ""Ford"", ""model"" => ""Mustang"", ""year"" => 2019 }
]


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method that takes in the array of hashes below 
# and returns a new array of strings from the model of each item. 
# Then run the method and print the result.
def models(cars)
  result = []
  index = 0
  while index < cars.length
    car = cars[index]
    result.push(car[""model""])
    index = index + 1
  end
  result
end

cars = [
  { ""make"" => ""Toyota"", ""model"" => ""Corolla"", ""year"" => 2018 },
  { ""make"" => ""Honda"", ""model"" => ""Civic"", ""year"" => 2020 },
  { ""make"" => ""Ford"", ""model"" => ""Mustang"", ""year"" => 2019 }
]
pp models(cars)",522.rb
30,Week 5 Day 2 Lesson 3: CSS properties,https://vimeo.com/841746548/a6d95ace50,"In your `prework-exercises` repository, make a file called `523.html`.  
(Note: be sure to name the file with a .html extension!)  

Paste the HTML code below:
```
<!DOCTYPE html>
<html>
  <head>
    <title>Exercise</title>
    <link rel=""stylesheet"" href=""523.css"">
  </head>
  <body>
    <h1>Week 5 Day 2 Lesson 3: CSS properties</h1>
  </body>
</html>
```
In your `prework-exercises` repository, make a file called `523.css`.  
(Note: be sure to name the file with a .css extension!)  

Then write the CSS to customize the `<h1>` element's color, background color,  
and font properties. Feel free to customize other properties as well!

To view the styled HTML, use the terminal to run the command `open 523.html`.  

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","h1 {
  color: red;
  background-color: black;
  font-size: 5em;
}",523.css
30,Week 5 Day 2 Lesson 4: CSS selectors,https://vimeo.com/841746609/a32c95739e,"In your `prework-exercises` repository, make a file called `524.html`.  
(Note: be sure to name the file with a .html extension!)  

Paste the HTML code below:
```
<!DOCTYPE html>
<html>
  <head>
    <title>Exercise</title>
    <link rel=""stylesheet"" href=""524.css"">
  </head>
  <body>
    <h1>Week 5 Day 2 Lesson 4: CSS selectors</h1>
    <h2>To do list</h2>
    <ol>
      <li>Plan birthday party</li>
      <li>Back up computer</li>
      <li>Change air filters</li>
    </ol>
    <h2>Shopping list</h2>
    <ul>
      <li>Eggs</li>
      <li>Brown rice</li>
      <li>Apples</li>
    </ul>
  </body>
</html>
```
In your `prework-exercises` repository, make a file called `524.css`.  
(Note: be sure to name the file with a .css extension!)  

Then write the CSS to style the following:  
Change the color of all the header elements to green.  
Change the color of all the ordered <li> elements in the To do list to red.  
Change the color of only the first <li> element in the unordered Shopping list to blue.  
(You can add class attributes to the HTML as needed).  

To view the styled HTML, use the terminal to run the command `open 524.html`.  

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","h1, h2 {
  color: green;
}

ol li {
  color: red;
}

.blue {
  color: blue; 
}",524.css
30,Week 5 Day 2: Optional Additional Resources,,"- https://developer.mozilla.org/en-US/docs/Learn/CSS  
- https://developer.mozilla.org/en-US/docs/Web/CSS/Reference",,
31,Week 5 Day 3 Lesson 1: Daily deliberate practice,,"In your `prework-exercises` repository, make a file called `531.rb`.  
Paste the code below and answer the following questions:
```
# DELIBERATE PRACTICE REFLECTION
# Paste a deliberate practice question you are currently working on below.
# Write the code to solve the problem without looking at any notes or other resources.


# Were you able to easily solve the problem from memory?
# If so, describe the next skill you will start to practice tomorrow.
# If not, describe the part you got stuck on that requires more practice.


```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,531.rb
31,Week 5 Day 3 Lesson 2: Review problem,,"In your `prework-exercises` repository, make a file called `532.rb`.  
Paste the code below and answer the following questions:
```
# QUESTION 1
# Write a method called `check_power_level` that asks the user to enter a number.
# If the number is greater than 9000, it will print ""BIG"" to the screen.
# Otherwise, it will print ""SMALL"" to the screen.
# Then run the method to see the result.

```
Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```","# QUESTION 1
# Write a method called `check_power_level` that asks the user to enter a number.
# If the number is greater than 9000, it will print ""BIG"" to the screen.
# Otherwise, it will print ""SMALL"" to the screen.
# Then run the method to see the result.
def check_power_level
  puts ""Enter a number:""
  number = gets.chomp.to_i
  if number > 9000
    puts ""BIG""
  else
    puts ""SMALL""
  end
end

check_power_level",532.rb
31,Week 5 Day 3 Lesson 3: Real world HTML,https://vimeo.com/841746674/29657d8b9d,"In your `prework-exercises` repository, make a file called `about.html`.  
(Note: be sure to name the file with a .html extension!)  

Then write the HTML to create an About Me page. An About Me page  
should be about you, and is commonly found on blogs.  
Please include the following HTML elements:  
`<header>`, `<main>`, `<section>`, and `<footer>`. 

To view your HTML file, use the terminal to run the command `open about.html`.

Use the terminal to commit your code and push your changes to GitHub.
```
git add --all
git commit -m ""Add exercise solutions""
git push origin main```",,about.html
